Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5HomeOver2.5Perc,Last5AwayOver2.5Count,AST,Last5AwayOver2.5Perc,HST,Last5HomeOver2.5Count,HomeOver2.5Perc,AwayOver2.5Perc,AvgLast5HomeGoalsScored,AvgLast5AwayGoalsScored,AvgLast5AwayGoalsConceded,B365C>2.5,AvgLast5HomeGoalsConceded,PC<2.5,B365CAHH,Over2.5
2022-05-06,D1,19:30,Bochum,Bielefeld,H,D,2021/2022,-0.771604001988629,1.074358032537954,0.33197489725759416,0.7443343092659793,1.3367360254445684,-0.5084234619802076,-1.77586168809593,-1.4961342601213719,-1.077683402093154,-1.272894489202696,1.3351553225452693,0.5197818796486795,-0.2863695128024054,-0.5855419240986535,-0.2031807610531582,1
2022-05-07,D1,17:30,Hertha,Mainz,A,D,2021/2022,0.7339811686308902,1.074358032537954,0.7481281479759722,0.7443343092659793,-1.5730462030792016,1.075694686504527,0.27384270159452034,0.29994817026941073,-0.18045426027038466,-0.2620888992119562,0.8215150362358495,0.8630017958572993,0.8176048180268659,-0.7648408858947986,1.2617378181222503,1
2022-05-07,D1,14:30,Hoffenheim,Leverkusen,A,H,2021/2022,-0.01881141667886937,-0.5070123128922955,1.580434649412728,-0.7793498077151204,-0.11815508881731661,0.2836356122621596,-0.1360981763435693,0.7489687778671069,-0.4047615457260772,1.001418088276469,-1.23304610900183,-0.8530977851858026,1.093598400734184,0.7691613428055492,-0.6217289265318463,1
2022-05-07,D1,14:30,FC Koln,Wolfsburg,A,A,2021/2022,-0.771604001988629,0.28367285982282925,-0.5003316041791617,-0.01750774922457059,1.3367360254445684,-0.5084234619802076,-0.5460390542816594,-0.5980930449259799,-0.4047615457260772,-0.5147902967096412,1.0783351793905598,-0.8530977851858026,-0.2863695128024054,0.6894729153405968,0.9478266940132318,0
2022-05-07,D1,14:30,Freiburg,Union Berlin,A,A,2021/2022,1.4867737539406498,1.074358032537954,0.33197489725759416,0.7443343092659793,-0.48187786738278787,1.8677537607468941,0.683783579532611,0.29994817026941073,0.49246759609669244,0.7487166907787837,-0.20576553638299017,1.20622171206592,1.6455855661488195,-0.9640619545571811,0.8431896526435622,1
2022-05-07,D1,14:30,Greuther Furth,Dortmund,A,A,2021/2022,-0.01881141667886937,-0.5070123128922955,-0.08417835346078376,-0.7793498077151204,-0.8456006459482591,0.2836356122621596,-0.9559799322197501,0.29994817026941073,-1.3019906875488467,0.24331389578341386,-0.9762259658471202,-1.386995432621434,2.197572731563455,2.004331968512323,-0.09854371968348614,1
2022-05-08,D1,14:30,Ein Frankfurt,M'gladbach,D,A,2021/2022,-0.01881141667886937,-0.5070123128922955,1.16428139869435,-0.7793498077151204,-0.48187786738278787,0.2836356122621596,-1.3659208101578402,-0.5980930449259799,-0.6290688311817695,0.7487166907787837,-0.4625856795377004,-0.6242845077133887,-0.2863695128024054,0.5101739535444517,0.9478266940132318,0
2022-05-08,D1,16:30,Bayern Munich,Stuttgart,D,H,2021/2022,-0.01881141667886937,-1.2976974856074204,0.33197489725759416,-1.5411918662056703,0.9730132468790972,0.2836356122621596,1.5036653354087903,-1.9451548677190669,0.49246759609669244,-0.767491694207326,-0.7194058226924103,-1.5776731638484454,-0.8383566782170409,2.004331968512323,-0.5170918851621743,1
2022-05-08,D1,18:30,RB Leipzig,Augsburg,H,H,2021/2022,-0.01881141667886937,-0.5070123128922955,-1.3326381056159176,-0.7793498077151204,0.9730132468790972,0.2836356122621596,1.0937244574707006,-1.0471136525236762,0.04385302518530762,-0.5147902967096412,-0.20576553638299017,-0.6242845077133887,-1.1143502609243587,0.6297065947418815,-2.5051956711859407,1
2022-05-14,D1,14:30,M'gladbach,Hoffenheim,H,H,2021/2022,-0.01881141667886937,1.074358032537954,-0.9164848548975396,0.7443343092659793,1.3367360254445684,0.2836356122621596,0.683783579532611,1.197989385464802,0.7167748815523844,-0.767491694207326,1.0783351793905598,-1.5776731638484454,-0.2863695128024054,1.5461235105888425,-0.9356400506408601,1
2022-05-14,D1,14:30,Wolfsburg,Bayern Munich,D,A,2021/2022,-0.01881141667886937,1.074358032537954,2.412741150849484,0.7443343092659793,-1.2093234245137303,0.2836356122621596,-0.9559799322197501,1.647009993062497,0.7167748815523844,1.001418088276469,-0.4625856795377004,-1.768350895075457,-0.8383566782170409,1.585967724321319,-0.09854371968348614,1
2022-05-14,D1,14:30,Union Berlin,Bochum,H,H,2021/2022,-1.5243965872983885,1.8650432052530788,-0.5003316041791617,1.5061763677565292,2.064181582575511,-1.3004825362225747,-1.3659208101578402,-0.14907243732828435,-0.18045426027038466,0.4960152932810988,0.8215150362358495,-0.35733568399557264,-0.8383566782170409,0.1914202436846398,-1.4588252574892202,1
2022-05-14,D1,14:30,Mainz,Ein Frankfurt,D,A,2021/2022,-0.01881141667886937,-0.5070123128922955,-0.08417835346078376,-0.7793498077151204,-0.48187786738278787,0.2836356122621596,-0.5460390542816594,-1.0471136525236762,0.04385302518530762,-0.2620888992119562,-0.4625856795377004,-0.35733568399557264,-0.8383566782170409,0.09180970935344786,-0.8310030092711881,1
2022-05-14,D1,14:30,Stuttgart,FC Koln,H,H,2021/2022,-0.01881141667886937,0.28367285982282925,-0.5003316041791617,-0.01750774922457059,2.4279043611409823,0.2836356122621596,0.27384270159452034,-0.5980930449259799,0.04385302518530762,0.4960152932810988,-0.9762259658471202,-0.6242845077133887,0.2656176526122304,0.4703297398119751,-0.2031807610531582,1
2022-05-14,D1,14:30,Dortmund,Hertha,H,A,2021/2022,0.7339811686308902,-0.5070123128922955,-1.3326381056159176,-0.7793498077151204,-0.8456006459482591,1.075694686504527,1.913606213346881,0.29994817026941073,0.941082167008077,-0.767491694207326,-0.4625856795377004,-1.1581821551490201,0.8176048180268659,1.5660456174550812,-0.726365967901516,1
2022-05-14,D1,14:30,Leverkusen,Freiburg,H,D,2021/2022,-0.771604001988629,0.28367285982282925,-0.9164848548975396,-0.01750774922457059,-0.11815508881731661,-0.5084234619802076,0.27384270159452034,-0.14907243732828435,-0.6290688311817695,0.24331389578341386,-0.4625856795377004,-0.8530977851858026,-0.8383566782170409,0.7691613428055492,0.320004445795202,1
2022-05-14,D1,14:30,Bielefeld,RB Leipzig,D,D,2021/2022,-1.5243965872983885,0.28367285982282925,1.996587900131106,-0.01750774922457059,-0.48187786738278787,-1.3004825362225747,-1.77586168809593,-1.9451548677190669,-1.3019906875488467,1.5068208832718386,-0.7194058226924103,-0.2047934990139634,-0.01037593009508766,-0.10741135930893515,-1.3541882161195482,0
2022-05-14,D1,14:30,Augsburg,Greuther Furth,H,D,2021/2022,0.7339811686308902,-0.5070123128922955,-0.5003316041791617,-0.7793498077151204,-0.8456006459482591,1.075694686504527,-0.1360981763435693,1.647009993062497,-0.18045426027038466,-1.020193091705011,-0.9762259658471202,-0.2047934990139634,-0.01037593009508766,0.03204338875473339,1.6802859836009385,1
2022-08-05,D1,19:30,Ein Frankfurt,Bayern Munich,A,A,2022/2023,1.4867737539406498,-1.2976974856074204,2.412741150849484,1.5061763677565292,-1.2093234245137303,-1.3004825362225747,-0.5460390542816594,0.29994817026941073,-0.8533761166374618,5.802744640732483,-0.9762259658471202,-1.0056399701674117,6.337476472173222,1.5262014037226046,0.633915569904218,1
2022-08-06,D1,14:30,Augsburg,Freiburg,A,D,2022/2023,1.4867737539406498,-1.2976974856074204,1.16428139869435,1.5061763677565292,-1.2093234245137303,-1.3004825362225747,-1.3659208101578402,-0.14907243732828435,-1.9749125439159234,3.275730665755633,-2.26032668162067,0.939272888348104,3.577540645100044,-0.824607206493513,1.0524637353829063,1
2022-08-06,D1,14:30,Bochum,Mainz,A,D,2022/2023,1.4867737539406498,-1.2976974856074204,0.7481281479759722,1.5061763677565292,-0.8456006459482591,-1.3004825362225747,0.27384270159452034,0.29994817026941073,-0.8533761166374618,0.7487166907787837,-0.9762259658471202,0.9011373421027017,0.8176048180268659,-0.7648408858947986,0.11073036305585791,1
2022-08-06,D1,14:30,M'gladbach,Hoffenheim,H,D,2022/2023,1.4867737539406498,-1.2976974856074204,-1.3326381056159176,1.5061763677565292,0.9730132468790972,-1.3004825362225747,-0.5460390542816594,-0.5980930449259799,1.3896967379194616,-0.5147902967096412,1.5919754656999796,-0.8530977851858026,-0.5623630955097232,0.8687718771367411,1.2617378181222503,1
2022-08-06,D1,14:30,Union Berlin,Hertha,H,H,2022/2023,1.4867737539406498,-1.2976974856074204,-0.5003316041791617,1.5061763677565292,0.9730132468790972,-1.3004825362225747,-0.9559799322197501,0.29994817026941073,1.3896967379194616,-0.5147902967096412,1.5919754656999796,1.053679527084311,-0.5623630955097232,-0.8445293133597513,-0.41245484379250225,1
2022-08-06,D1,14:30,Wolfsburg,Werder Bremen,D,A,2022/2023,1.4867737539406498,-1.2976974856074204,0.33197489725759416,1.5061763677565292,-0.8456006459482591,-1.3004825362225747,1.0937244574707006,0.29994817026941073,0.26816031064099993,0.7487166907787837,0.30787474992642966,0.21469750968546106,0.8176048180268659,-0.5058534966337003,1.1571007767525758,1
2022-08-06,D1,17:30,Dortmund,Leverkusen,H,H,2022/2023,-2.277189172608148,-2.088382658322545,-0.5003316041791617,-2.30303392469622,-0.48187786738278787,-2.092541610464942,1.5036653354087903,-0.14907243732828435,-0.8533761166374618,-1.778297284198066,-0.9762259658471202,-0.8530977851858026,-1.9423310090463122,1.1078371595316008,1.784923024970608,0
2022-08-07,D1,16:30,FC Koln,Schalke 04,H,D,2022/2023,1.4867737539406498,-1.2976974856074204,-0.9164848548975396,1.5061763677565292,1.7004588040100397,-1.3004825362225747,-0.9559799322197501,-0.5980930449259799,1.3896967379194616,-0.5147902967096412,1.5919754656999796,0.5197818796486795,-0.5623630955097232,-0.5656198172324156,1.784923024970608,1
2022-08-07,D1,14:30,Stuttgart,RB Leipzig,D,D,2022/2023,-2.277189172608148,-2.088382658322545,1.996587900131106,-2.30303392469622,-1.2093234245137303,-2.092541610464942,-0.9559799322197501,-0.14907243732828435,-0.8533761166374618,-0.5147902967096412,-0.9762259658471202,0.21469750968546106,-0.5623630955097232,-0.6253861378311301,-0.726365967901516,0
2022-08-12,D1,19:30,Freiburg,Dortmund,A,H,2022/2023,1.4867737539406498,-1.2976974856074204,1.16428139869435,1.5061763677565292,0.6092904683136259,-1.3004825362225747,-1.3659208101578402,-0.14907243732828435,-0.8533761166374618,2.0122236782672087,-0.9762259658471202,-0.35733568399557264,2.197572731563455,0.03204338875473339,-0.726365967901516,1
2022-08-13,D1,14:30,Hertha,Ein Frankfurt,D,H,2022/2023,-2.277189172608148,-2.088382658322545,-1.3326381056159176,-2.30303392469622,-0.11815508881731661,-2.092541610464942,-0.9559799322197501,0.7489687778671069,-0.8533761166374618,-0.5147902967096412,-0.9762259658471202,-0.014115767786952753,-0.5623630955097232,-0.32655453483755603,-1.3541882161195482,0
2022-08-13,D1,14:30,Hoffenheim,Bochum,H,D,2022/2023,1.4867737539406498,-1.2976974856074204,0.33197489725759416,1.5061763677565292,2.7916271397064536,-1.3004825362225747,0.683783579532611,-0.5980930449259799,1.3896967379194616,0.7487166907787837,1.5919754656999796,-0.6242845077133887,0.8176048180268659,0.4703297398119751,-0.3078178024228302,1
2022-08-13,D1,14:30,Leverkusen,Augsburg,A,D,2022/2023,1.4867737539406498,-1.2976974856074204,-0.08417835346078376,1.5061763677565292,1.7004588040100397,-1.3004825362225747,0.683783579532611,0.7489687778671069,-0.8533761166374618,0.7487166907787837,-0.9762259658471202,-1.0056399701674117,0.8176048180268659,1.1078371595316008,1.0524637353829063,1
2022-08-13,D1,14:30,RB Leipzig,FC Koln,D,D,2022/2023,1.4867737539406498,-1.2976974856074204,-0.5003316041791617,1.5061763677565292,-0.11815508881731661,-1.3004825362225747,1.0937244574707006,-0.5980930449259799,0.26816031064099993,0.7487166907787837,0.30787474992642966,-0.8530977851858026,0.8176048180268659,0.6297065947418815,0.006093321686185884,1
2022-08-13,D1,14:30,Werder Bremen,Stuttgart,D,D,2022/2023,1.4867737539406498,-1.2976974856074204,1.16428139869435,1.5061763677565292,-0.8456006459482591,-1.3004825362225747,0.683783579532611,1.197989385464802,0.26816031064099993,0.7487166907787837,0.30787474992642966,-0.014115767786952753,0.8176048180268659,-0.2468661073726028,0.8431896526435622,1
2022-08-13,D1,17:30,Schalke 04,M'gladbach,D,H,2022/2023,1.4867737539406498,-1.2976974856074204,1.996587900131106,1.5061763677565292,-0.11815508881731661,-1.3004825362225747,0.683783579532611,0.7489687778671069,0.26816031064099993,0.7487166907787837,0.30787474992642966,-0.35733568399557264,0.8176048180268659,0.09180970935344786,0.633915569904218,1
2022-08-14,D1,14:30,Mainz,Union Berlin,D,D,2022/2023,-2.277189172608148,-2.088382658322545,-0.9164848548975396,-2.30303392469622,-0.11815508881731661,-2.092541610464942,0.27384270159452034,-0.5980930449259799,-1.9749125439159234,-1.778297284198066,-2.26032668162067,1.3968994432929307,-1.9423310090463122,-1.0437503820221339,-0.3078178024228302,0
2022-08-14,D1,16:30,Bayern Munich,Wolfsburg,H,H,2022/2023,-2.277189172608148,-2.088382658322545,-1.3326381056159176,-2.30303392469622,0.9730132468790972,-2.092541610464942,0.27384270159452034,-1.4961342601213719,0.26816031064099993,-1.778297284198066,0.30787474992642966,-1.768350895075457,-1.9423310090463122,0.0,0.7385526112738878,0
2022-08-19,D1,19:30,M'gladbach,Hertha,H,H,2022/2023,-0.39520770933374916,-1.2976974856074204,0.33197489725759416,-0.39842877846984553,0.24556768974815466,-1.3004825362225747,-0.5460390542816594,0.29994817026941073,0.26816031064099993,-1.1465437904538536,0.30787474992642966,-0.8530977851858026,-1.2523470522780176,0.6496287016081203,1.1571007767525758,0
2022-08-20,D1,14:30,Wolfsburg,Schalke 04,D,D,2022/2023,-0.39520770933374916,-1.2976974856074204,-0.9164848548975396,-0.39842877846984553,0.24556768974815466,-1.3004825362225747,1.0937244574707006,-0.5980930449259799,-0.8533761166374618,-1.1465437904538536,-0.3341756079603453,-0.2047934990139634,-0.5623630955097232,0.03204338875473339,-1.0402770920105322,0
2022-08-20,D1,17:30,Union Berlin,RB Leipzig,H,H,2022/2023,1.4867737539406498,-1.2976974856074204,-0.9164848548975396,-0.39842877846984553,-0.48187786738278787,-0.5084234619802076,-0.9559799322197501,-0.14907243732828435,0.8289285242802308,-0.5147902967096412,-0.3341756079603453,0.9774084345935062,-0.5623630955097232,-0.8644514202259896,-0.2031807610531582,1
2022-08-20,D1,14:30,Stuttgart,Freiburg,A,A,2022/2023,-2.277189172608148,-1.2976974856074204,-0.5003316041791617,-0.39842877846984553,-0.11815508881731661,-2.092541610464942,-0.9559799322197501,-0.14907243732828435,-1.4141443302766927,1.380470184522996,-2.26032668162067,0.21469750968546106,-0.5623630955097232,-0.4460871760349858,0.320004445795202,0
2022-08-20,D1,14:30,Augsburg,Mainz,A,D,2022/2023,1.4867737539406498,-0.5070123128922955,1.16428139869435,1.5061763677565292,-1.2093234245137303,-0.5084234619802076,-1.3659208101578402,0.29994817026941073,-1.4141443302766927,0.7487166907787837,-0.9762259658471202,0.5197818796486795,2.197572731563455,-0.6253861378311301,0.006093321686185884,1
2022-08-20,D1,14:30,Dortmund,Werder Bremen,A,H,2022/2023,-0.39520770933374916,-0.5070123128922955,1.16428139869435,1.5061763677565292,-0.8456006459482591,-1.3004825362225747,1.5036653354087903,0.29994817026941073,-0.2926079029982309,1.380470184522996,0.30787474992642966,-0.8530977851858026,0.12762086125857136,0.8886939840029789,-0.6217289265318463,1
2022-08-20,D1,14:30,Leverkusen,Hoffenheim,A,A,2022/2023,1.4867737539406498,-0.5070123128922955,0.33197489725759416,1.5061763677565292,-0.8456006459482591,-0.5084234619802076,0.683783579532611,-0.5980930449259799,-1.4141443302766927,0.7487166907787837,-0.3341756079603453,-1.272588793885227,1.5075887747951604,1.7453445792512254,-0.09854371968348614,1
2022-08-21,D1,14:30,Ein Frankfurt,FC Koln,D,D,2022/2023,-0.39520770933374916,-1.2976974856074204,-0.9164848548975396,-0.39842877846984553,-0.8456006459482591,-1.3004825362225747,-0.5460390542816594,-0.5980930449259799,-0.8533761166374618,0.11696319703457127,-0.3341756079603453,-0.35733568399557264,2.8875566883317494,0.051965495620971254,-0.5170918851621743,0
2022-08-21,D1,16:30,Bochum,Bayern Munich,A,A,2022/2023,1.4867737539406498,-0.5070123128922955,3.2450476522862397,1.5061763677565292,0.6092904683136259,-0.5084234619802076,0.27384270159452034,0.29994817026941073,-1.4141443302766927,6.434498134476695,-1.618276323733895,-1.5776731638484454,4.267524601868338,0.0,-0.726365967901516,1
2022-08-26,D1,19:30,Freiburg,Bochum,H,D,2022/2023,-0.39520770933374916,-1.2976974856074204,0.33197489725759416,-0.39842877846984553,2.4279043611409823,-1.3004825362225747,-1.3659208101578402,-0.5980930449259799,-0.8533761166374618,-0.5147902967096412,0.30787474992642966,-0.014115767786952753,0.12762086125857136,-0.18709978677388836,-0.6217289265318463,0
2022-08-27,D1,17:30,Bayern Munich,M'gladbach,D,A,2022/2023,-2.277189172608148,-1.2976974856074204,-0.5003316041791617,-0.39842877846984553,5.337686589664752,-2.092541610464942,0.27384270159452034,0.7489687778671069,-0.2926079029982309,0.11696319703457127,-0.3341756079603453,-1.920893080057066,-1.2523470522780176,0.0,-1.9820104643375804,0
2022-08-27,D1,14:30,RB Leipzig,Wolfsburg,H,H,2022/2023,-0.39520770933374916,-2.088382658322545,-0.08417835346078376,-2.30303392469622,0.6092904683136259,-1.3004825362225747,1.0937244574707006,-1.4961342601213719,0.26816031064099993,-1.778297284198066,0.30787474992642966,-0.5098778689771818,-0.5623630955097232,0.17149813681840106,-0.3078178024228302,0
2022-08-27,D1,14:30,Schalke 04,Union Berlin,A,A,2022/2023,1.4867737539406498,-1.2976974856074204,1.16428139869435,-0.39842877846984553,-0.48187786738278787,-0.5084234619802076,0.683783579532611,-0.5980930449259799,-0.2926079029982309,2.0122236782672087,-1.618276323733895,1.2824928045567248,3.577540645100044,-0.9839840614234195,-0.9356400506408601,1
2022-08-27,D1,14:30,Hoffenheim,Augsburg,H,H,2022/2023,-0.39520770933374916,-1.2976974856074204,-1.3326381056159176,-0.39842877846984553,0.24556768974815466,-1.3004825362225747,0.683783579532611,0.7489687778671069,0.26816031064099993,-0.5147902967096412,-0.9762259658471202,-1.0056399701674117,-0.5623630955097232,1.1676034801303152,-0.9356400506408601,0
2022-08-27,D1,14:30,Hertha,Dortmund,A,A,2022/2023,-2.277189172608148,-1.2976974856074204,1.16428139869435,-0.39842877846984553,-0.8456006459482591,-2.092541610464942,-0.9559799322197501,-0.14907243732828435,-1.4141443302766927,0.7487166907787837,-1.618276323733895,-0.8530977851858026,-0.5623630955097232,0.6894729153405968,-0.09854371968348614,0
2022-08-27,D1,14:30,Mainz,Leverkusen,A,A,2022/2023,-0.39520770933374916,-1.2976974856074204,0.33197489725759416,-0.39842877846984553,-0.8456006459482591,-1.3004825362225747,0.27384270159452034,-0.14907243732828435,-1.9749125439159234,0.11696319703457127,-1.618276323733895,0.21469750968546106,0.12762086125857136,-0.4261650691687471,1.4710119008615943,1
2022-08-28,D1,14:30,FC Koln,Stuttgart,D,D,2022/2023,-0.39520770933374916,-1.2976974856074204,0.33197489725759416,-0.39842877846984553,-1.2093234245137303,-1.3004825362225747,-0.9559799322197501,1.197989385464802,-0.2926079029982309,-0.5147902967096412,-0.9762259658471202,0.5197818796486795,-1.2523470522780176,-0.5855419240986535,1.6802859836009385,0
2022-08-28,D1,16:30,Werder Bremen,Ein Frankfurt,A,A,2022/2023,1.4867737539406498,-1.2976974856074204,1.16428139869435,-0.39842877846984553,-0.48187786738278787,-0.5084234619802076,0.683783579532611,0.7489687778671069,0.8289285242802308,1.380470184522996,0.30787474992642966,-0.014115767786952753,2.197572731563455,-0.18709978677388836,1.36637485949192,1
2022-09-02,D1,19:30,Dortmund,Hoffenheim,H,H,2022/2023,-1.022534863758549,-0.5070123128922955,-0.9164848548975396,0.23643960360561234,-0.11815508881731661,-1.3004825362225747,1.5036653354087903,-0.5980930449259799,-0.47953064087797465,-0.09362130088016629,-0.5481923939226037,-0.8530977851858026,-0.5623630955097232,0.7492392359393113,0.11073036305585791,0
2022-09-03,D1,14:30,Wolfsburg,FC Koln,A,A,2022/2023,0.23211944509105015,-0.5070123128922955,0.33197489725759416,0.23643960360561234,-0.8456006459482591,-0.5084234619802076,1.0937244574707006,-0.5980930449259799,-0.47953064087797465,1.1698856866082588,-0.12015882199808686,0.5197818796486795,0.8176048180268659,-0.6453082446973688,-0.6217289265318463,1
2022-09-03,D1,14:30,Bochum,Werder Bremen,A,D,2022/2023,0.23211944509105015,-0.5070123128922955,0.7481281479759722,0.23643960360561234,0.24556768974815466,-0.5084234619802076,0.27384270159452034,0.29994817026941073,-1.6010670681564363,1.1698856866082588,-0.5481923939226037,-0.014115767786952753,3.1175513405878474,-0.16717767990764962,-0.726365967901516,0
2022-09-03,D1,14:30,Leverkusen,Freiburg,A,H,2022/2023,1.4867737539406498,-0.5070123128922955,-0.5003316041791617,0.23643960360561234,0.24556768974815466,0.2836356122621596,0.683783579532611,-0.14907243732828435,-0.8533761166374618,1.5910546824377334,-1.4042595377716367,-0.014115767786952753,1.7375834270512585,-0.16717767990764962,-1.9820104643375804,1
2022-09-03,D1,14:30,Stuttgart,Schalke 04,D,D,2022/2023,-2.277189172608148,-1.2976974856074204,-0.08417835346078376,-1.0332971605453038,-0.8456006459482591,-2.092541610464942,-0.9559799322197501,-0.5980930449259799,-1.227221592396949,-0.9359592925391161,-0.5481923939226037,-0.014115767786952753,-0.5623630955097232,-0.32655453483755603,-0.41245484379250225,0
2022-09-03,D1,14:30,Union Berlin,Bayern Munich,D,D,2022/2023,0.23211944509105015,-0.5070123128922955,0.7481281479759722,0.23643960360561234,-0.8456006459482591,-0.5084234619802076,-0.9559799322197501,0.29994817026941073,0.26816031064099993,4.118068657414583,-1.4042595377716367,-0.8530977851858026,-0.5623630955097232,0.7492392359393113,-1.1449141333802042,0
2022-09-03,D1,17:30,Ein Frankfurt,RB Leipzig,H,H,2022/2023,0.23211944509105015,-0.5070123128922955,-1.7487913563342956,0.23643960360561234,1.3367360254445684,-0.5084234619802076,-0.5460390542816594,-0.14907243732828435,0.26816031064099993,-0.9359592925391161,0.7359083218509465,-0.014115767786952753,1.2775941225390623,-0.18709978677388836,0.9478266940132318,1
2022-09-04,D1,16:30,M'gladbach,Mainz,A,D,2022/2023,-1.022534863758549,-0.5070123128922955,0.33197489725759416,0.23643960360561234,-0.8456006459482591,-1.3004825362225747,-0.5460390542816594,0.29994817026941073,-0.47953064087797465,0.32754769494930885,-1.4042595377716367,0.21469750968546106,-1.0223524000219195,-0.3863208554362705,1.1571007767525758,0
2022-09-04,D1,14:30,Augsburg,Hertha,A,D,2022/2023,0.23211944509105015,-1.2976974856074204,0.7481281479759722,-1.0332971605453038,-1.2093234245137303,-0.5084234619802076,-1.3659208101578402,0.29994817026941073,-1.6010670681564363,-0.5147902967096412,-0.5481923939226037,0.21469750968546106,1.7375834270512585,-0.32655453483755603,-0.41245484379250225,0
2022-09-09,D1,19:30,Werder Bremen,Augsburg,A,D,2022/2023,0.23211944509105015,-1.2976974856074204,0.33197489725759416,-1.0332971605453038,0.24556768974815466,-0.5084234619802076,0.683783579532611,0.7489687778671069,-0.10568516511848723,-0.5147902967096412,-1.4042595377716367,-0.5098778689771818,1.2775941225390623,0.17149813681840106,0.8431896526435622,0
2022-09-10,D1,14:30,Bayern Munich,Stuttgart,D,H,2022/2023,-1.022534863758549,-0.5070123128922955,-0.5003316041791617,0.23643960360561234,0.6092904683136259,-1.3004825362225747,0.27384270159452034,1.197989385464802,-0.10568516511848723,-0.09362130088016629,-0.5481923939226037,-1.386995432621434,-0.5623630955097232,0.0,0.21536740442552996,1
2022-09-10,D1,14:30,Ein Frankfurt,Wolfsburg,A,D,2022/2023,-0.39520770933374916,-2.088382658322545,-0.5003316041791617,-2.30303392469622,-1.936768981644673,-0.5084234619802076,-0.5460390542816594,-1.4961342601213719,-0.2926079029982309,-1.3571282883685911,-0.5481923939226037,-0.2047934990139634,0.8176048180268659,-0.16717767990764962,-0.726365967901516,0
2022-09-10,D1,14:30,Hertha,Leverkusen,D,D,2022/2023,-1.022534863758549,-0.5070123128922955,0.33197489725759416,0.23643960360561234,0.24556768974815466,-1.3004825362225747,-0.9559799322197501,-0.14907243732828435,-0.8533761166374618,0.32754769494930885,-0.9762259658471202,-0.35733568399557264,-0.10237379099752691,0.1515760299521632,1.4710119008615943,1
2022-09-10,D1,14:30,Hoffenheim,Mainz,H,D,2022/2023,0.23211944509105015,0.28367285982282925,-0.9164848548975396,0.5538737946433419,1.3367360254445684,-0.5084234619802076,0.683783579532611,0.29994817026941073,1.0158512621599742,0.11696319703457127,-0.3341756079603453,0.21469750968546106,-0.5623630955097232,-0.3464766417037939,-1.6680993402285642,1
2022-09-10,D1,14:30,RB Leipzig,Dortmund,H,H,2022/2023,0.23211944509105015,-0.5070123128922955,-1.7487913563342956,0.23643960360561234,-0.11815508881731661,-0.5084234619802076,1.0937244574707006,-0.14907243732828435,0.6420057864004873,-0.09362130088016629,-0.5481923939226037,-0.5098778689771818,-1.0223524000219195,0.2910307780158309,-1.4588252574892202,1
2022-09-10,D1,17:30,Schalke 04,Bochum,H,H,2022/2023,1.4867737539406498,-0.5070123128922955,-0.9164848548975396,0.23643960360561234,0.9730132468790972,0.2836356122621596,0.683783579532611,-0.5980930449259799,0.26816031064099993,-0.5147902967096412,0.7359083218509465,-0.014115767786952753,2.197572731563455,-0.2468661073726028,-0.9356400506408601,1
2022-09-11,D1,16:30,Freiburg,M'gladbach,D,D,2022/2023,-1.022534863758549,-1.2976974856074204,0.33197489725759416,-1.0332971605453038,0.9730132468790972,-1.3004825362225747,-1.3659208101578402,0.7489687778671069,-1.227221592396949,-0.5147902967096412,-0.9762259658471202,-0.2047934990139634,-0.5623630955097232,-0.12733346617517302,-0.41245484379250225,0
2022-09-11,D1,14:30,FC Koln,Union Berlin,A,A,2022/2023,-1.022534863758549,-1.2976974856074204,-0.5003316041791617,-1.0332971605453038,-1.2093234245137303,-1.3004825362225747,-0.9559799322197501,-0.5980930449259799,-0.8533761166374618,1.1698856866082588,-1.8322931096961537,1.2443572583113223,-1.0223524000219195,-0.9839840614234195,-1.9820104643375804,0
2022-09-16,D1,19:30,Mainz,Hertha,D,A,2022/2023,-1.022534863758549,-1.2976974856074204,-0.9164848548975396,-1.3507313515830328,-1.2093234245137303,-1.3004825362225747,0.27384270159452034,0.29994817026941073,-1.6010670681564363,-0.5147902967096412,-0.6552007869037327,0.21469750968546106,-0.10237379099752691,-0.5456977103661769,0.8431896526435622,0
2022-09-17,D1,14:30,Augsburg,Bayern Munich,H,D,2022/2023,-0.39520770933374916,-0.5070123128922955,1.16428139869435,-0.39842877846984553,-0.48187786738278787,-0.5084234619802076,-1.3659208101578402,0.29994817026941073,-1.4141443302766927,2.643977172011421,-1.2972511447905077,-1.6920798025846524,0.8176048180268659,0.0,0.633915569904218,0
2022-09-17,D1,14:30,Dortmund,Schalke 04,H,D,2022/2023,-1.3361984409709486,-1.2976974856074204,-1.7487913563342956,-1.3507313515830328,0.6092904683136259,-1.3004825362225747,1.5036653354087903,-0.5980930449259799,-0.5729920098178464,-1.1465437904538536,-0.6552007869037327,-0.8530977851858026,-0.9073550738938704,0.7093950222068347,-0.726365967901516,0
2022-09-17,D1,14:30,Leverkusen,Werder Bremen,D,D,2022/2023,0.5457830223034503,-0.5070123128922955,1.16428139869435,-0.39842877846984553,0.6092904683136259,0.2836356122621596,0.683783579532611,0.29994817026941073,-0.8533761166374618,0.7487166907787837,-0.6552007869037327,-0.6242845077133887,1.162596796411013,0.49025184667821387,0.8431896526435622,0
